ID,Name,Price,Brand,Model,Year,Kilometers,Gearbox,Fuel,Status,CC,Seating Capacity
12793059,2015 Kia Sportage SI Premium (fwd) SL Series 2 MY14,20990,Kia,Sportage,2015,119000,Automatic,Unleaded Petrol, Used,1998,5
12793069,2014 Isuzu D-MAX SX HI-Ride (4X2) TF MY15,23880,Isuzu,D-MAX,2014,218851,Automatic,Diesel, Used,2999,5
12793070,2016 Kia Sportage SI (fwd) QL MY17,19880,Kia,Sportage,2016,211171,Automatic,Unleaded Petrol, Used,1999,5
12793072,2017 Volvo XC60 D4 Momentum 246 MY18,49950,Volvo,XC60,2017,60393,Automatic,Diesel, Used,1969,5
12793073,2021 Volvo XC60 B5 Momentum Mhev 246 MY22,75950,Volvo,XC60,2021,6589,Automatic,Premium Unleaded/Electric, Used,1969,5
12793075,2022 Volvo XC60 B5 Inscription Mhev 246 MY22,87950,Volvo,XC60,2022,6271,Automatic,Premium Unleaded/Electric, Used,1969,5
12793076,2018 Volvo XC60 D4 Momentum 246 MY19,56950,Volvo,XC60,2018,29325,Automatic,Diesel, Used,1969,5
12793077,2021 Volvo XC60 B5 Momentum Mhev 246 MY22,73950,Volvo,XC60,2021,6048,Automatic,Premium Unleaded/Electric, Used,1969,5
12793078,2022 Toyota RAV4 GXL (awd) Hybrid Axah54R,63999,Toyota,RAV4,2022,71,Automatic,Unleaded Petrol/Electric, Used,2487,5
12793084,2017 BMW X3 Xdrive 20I F25 MY17,45990,BMW,X3,2017,76160,Automatic,Premium Unleaded Petrol, Used,1997,5
12793089,2018 Toyota Hiace LWB TRH201R MY16,36995,Toyota,Hiace,2018,135394,Automatic,Unleaded Petrol, Used,2694,2
12793097,2017 Isuzu MU-X LS-U (4X4) UC MY17,47990,Isuzu,MU-X,2017,107142,Automatic,Diesel, Used,2999,7
12793106,2018 Isuzu MU-X LS-U (4X4) UC MY18,45990,Isuzu,MU-X,2018,131041,Automatic,Diesel, Used,2999,7
12793113,2019 Toyota Corolla Ascent Sport (hybrid) ZWE211R,30490,Toyota,Corolla,2019,56544,Automatic,Unleaded Petrol/Electric, Used,1798,5
12793114,2020 Ford Everest Trend (4WD 7 Seat) UA II MY20.25,53490,Ford,Everest,2020,74685,Automatic,Diesel, Used,1996,7
12793115,2019 Toyota RAV4 Cruiser 2WD Hybrid Axah52R,47888,Toyota,RAV4,2019,107852,Automatic,Unleaded Petrol/Electric, Used,2487,5
12793116,2015 Hyundai I30 Active X GD4 Series 2,20990,Hyundai,I30,2015,30500,Automatic,Unleaded Petrol, Used,1797,5
12793161,2018 Toyota Hilux SR (4X4) GUN126R MY19,49990,Toyota,Hilux,2018,77283,Manual,Diesel, Used,2753,5
12793164,2017 Subaru Levorg 2.0GT-S MY17,32990,Subaru,Levorg,2017,133521,Automatic,Premium Unleaded Petrol, Used,1998,5
12793165,2020 Mercedes-Benz Vito 114 CDI LWB 447 MY20,53990,Mercedes-Benz,Vito,2020,43230,Automatic,Diesel, Used,2143,2
12793173,2012 Volkswagen Transporter TDI 340 LWB LOW T5 MY13,20990,Volkswagen,Transporter,2012,225940,Automatic,Diesel, Used,1968,2
12793179,2018 Audi A3 35 Tfsi Sprtbck (1.4 Tfsi Cod) 8V MY19,38880,Audi,A3,2018,50292,Automatic,Premium Unleaded Petrol, Used,1395,5
12793182,2022 Jeep Cherokee S-Limited (awd) KL MY22,56700,Jeep,Cherokee,2022,3595,Automatic,Unleaded Petrol, Demo,3239,5
12793209,2017 Toyota Landcruiser Prado GXL (4X4) GDJ150R MY17,59990,Toyota,Landcruiser Prado,2017,76391,Automatic,Diesel, Used,2755,7
12793210,2016 Mazda 3 Maxx BM MY15,20990,Mazda,3,2016,65760,Manual,Unleaded Petrol, Used,1998,5
12793213,2019 Audi Q3 35 Tfsi S Tronic Launch Edit. F3 MY20,59990,Audi,Q3,2019,40437,Automatic,Premium Unleaded Petrol, Used,1395,5
12793214,2006 Mazda 3 NEO BK MY06 Upgrade,5999,Mazda,3,2006,205665,Manual,Unleaded Petrol, Used,1998,5
12793215,2007 Toyota Aurion Sportivo SX6 GSV40R,8999,Toyota,Aurion,2007,181120,Automatic,Unleaded Petrol, Used,3456,5
12793229,2018 Holden Colorado LS (4X4) RG MY19,34990,Holden,Colorado,2018,161836,Automatic,Diesel, Used,2776,2
12793230,2013 Nissan Pathfinder TI (4X2) R52,26490,Nissan,Pathfinder,2013,89928,Automatic,Premium Unleaded Petrol, Used,3498,7
12793235,2017 Nissan Qashqai ST (4X2) J11,26990,Nissan,Qashqai,2017,26099,Automatic,Unleaded Petrol, Used,1997,5
12793239,2015 Ford Ranger XL 2.2 (4X4) PX,31190,Ford,Ranger,2015,102116,Manual,Diesel, Used,2198,5
12793245,2018 Jeep Wrangler Unlimited Sport (4X4) JK MY18,56000,Jeep,Wrangler Unlimited,2018,62000,Manual,Unleaded Petrol, Used,3604,5
12793258,2022 Mazda CX-8 Touring SP (fwd) CX8D,50450,Mazda,CX-8,2022,2001,Automatic,Unleaded Petrol, Demo,2488,7
12793262,2018 Volkswagen Golf 110 TSI AU MY18,26990,Volkswagen,Golf,2018,41704,Automatic,Premium Unleaded Petrol, Used,1395,5
12793263,2012 Holden Commodore Equipe VE II MY12,8000,Holden,Commodore,2012,181266,Automatic,Unleaded Petrol, Used,2997,5
12793270,2015 Audi A6 1.8 Tfsi 4GL MY15,38888,Audi,A6,2015,68108,Automatic,Premium Unleaded Petrol, Used,1798,5
12793272,2003 Toyota Corolla Ascent ZZE122R,5000,Toyota,Corolla,2003,141845,Manual,Unleaded Petrol, Used,1794,5
12793369,2017 Hyundai Iload Crew 6S Liftback TQ Series II (TQ3) MY1,38990,Hyundai,Iload,2017,59072,Automatic,Diesel, Used,2497,6
12793370,2017 Honda CR-V VTI-LX (awd) MY18,37990,Honda,CR-V,2017,41024,Automatic,Unleaded Petrol, Used,1498,5
12793371,2022 Mitsubishi Outlander ES 5 Seat (awd) ZM MY22.5,43990,Mitsubishi,Outlander,2022,2622,Automatic,Unleaded Petrol, Used,2488,5
12793381,2010 BMW X1 Xdrive 20D E84,16990,BMW,X1,2010,134889,Automatic,Diesel, Used,1995,5
12793390,2018 Kia Sportage SI Premium (awd) QL MY18,36990,Kia,Sportage,2018,37965,Automatic,Diesel, Used,1995,5
12793443,2011 Ford Ranger XLT (4X4) PK,19000,Ford,Ranger,2011,192400,Manual,Diesel, Used,2953,5
12793465,2018 Mitsubishi Triton GLX Plus (4X4) MR MY19,37888,Mitsubishi,Triton,2018,124012,Automatic,Diesel, Used,2440,5
12793504,2019 Land Rover Range Rover Sport SDV6 HSE Dynamic (225KW) LW MY19,159880,Land Rover,Range Rover Sport,2019,45500,Automatic,Diesel, Used,2993,5
12793507,2018 Land Rover Discovery SD6 SE (225KW) L462 MY19,89950,Land Rover,Discovery,2018,81778,Automatic,Diesel, Used,2993,5
12793531,2016 Audi A3 2.0 Tfsi 8V MY17,36988,Audi,A3,2016,41306,Automatic,Premium Unleaded Petrol, Used,1984,5
12793537,2020 Kia Cerato S BD MY21,24888,Kia,Cerato,2020,30015,Automatic,Unleaded Petrol, Used,1999,5
12793543,2020 Hyundai Santa FE Highlander Crdi (awd) Tm.v3 MY21,61990,Hyundai,Santa FE,2020,22743,Automatic,Diesel, Used,2151,7
12793552,2013 Volkswagen Tiguan 132 TSI Pacific 5NC MY13,15500,Volkswagen,Tiguan,2013,154000,Automatic,Premium Unleaded Petrol, Used,1984,5
12793553,2019 Kia Seltos Sport+ (fwd) MY20,34990,Kia,Seltos,2019,23090,Automatic,Unleaded Petrol, Used,1999,5
12793557,2019 Mazda CX-5 Maxx Sport (4X2) MY19 (KF Series 2),38750,Mazda,CX-5,2019,25580,Automatic,Unleaded Petrol, Used,1997,5
12793563,2012 Volkswagen Golf R 1K MY13,26211,Volkswagen,Golf,2012,134924,Automatic,Premium Unleaded Petrol, Used,1984,5
12793564,2018 Nissan X-Trail ST-L (2WD) T32 Series 2,32864,Nissan,X-Trail,2018,42848,Automatic,Unleaded Petrol, Used,2488,5
12793570,2019 Holden Acadia LT (awd) AC MY19,35118,Holden,Acadia,2019,44344,Automatic,Unleaded Petrol, Used,3649,7
12793572,2019 Ram 1500 Laramie (4X4) FD3.2 W/Ramboxes MY19,115990,Ram,1500,2019,72000,Automatic,Unleaded Petrol, Used,5654,5
12793579,2016 Toyota Hilux SR5 (4X4) GUN126R,17600,Toyota,Hilux,2016,248000,Automatic,Diesel, Used,2753,5
12793587,2013 Nissan Navara ST (4X2) D40 MY12,15000,Nissan,Navara,2013,165000,Automatic,Diesel, Used,2488,5
12793613,2018 Honda HR-V VTI-S MY17,25999,Honda,HR-V,2018,60000,Automatic,Unleaded Petrol, Used,1799,5
12793627,2019 Ford Ranger Wildtrak 2.0 (4X4) PX Mkiii MY19,58500,Ford,Ranger,2019,58580,Automatic,Diesel, Used,1996,5
12793635,2016 Toyota Landcruiser Prado GX (4X4) GDJ150R MY16,40000,Toyota,Landcruiser Prado,2016,148000,Automatic,Diesel, Used,2753,5
12793636,1996 Toyota Vienta CSI VCV10,5990,Toyota,Vienta,1996,83100,Automatic,Unleaded Petrol, Used,2959,5
12793706,2013 Nissan X-Trail ST (fwd) T31 Series 5,9500,Nissan,X-Trail,2013,222000,Manual,Unleaded Petrol, Used,1997,5
12793731,2014 Holden Cruze CDX JH MY14,10000,Holden,Cruze,2014,164000,Automatic,Unleaded Petrol, Used,1796,5
12793758,2018 Ford Ranger Raptor 2.0 (4X4) PX Mkiii MY19,67999,Ford,Ranger,2018,87558,Automatic,Diesel, Used,1996,5
12793759,2020 LDV T60 PRO (4X4) SKC8,33999,LDV,T60,2020,14723,Automatic,Diesel, Used,2776,5
12793782,2011 Isuzu D-MAX LS-M (4X4) TF MY10,15950,Isuzu,D-MAX,2011,102000,Automatic,Diesel, Used,2999,5
12793792,2017 Nissan Navara SL (4X4) D23 Series II,19000,Nissan,Navara,2017,90000,Manual,Diesel, Used,2298,5
12793816,2017 Toyota Camry Altise ASV50R MY16,24990,Toyota,Camry,2017,80811,Automatic,Unleaded Petrol, Used,2494,5
12793860,2018 Volkswagen Tiguan Allspace 110 TDI Comfortline 5NA MY18,44990,Volkswagen,Tiguan,2018,42086,Automatic,Diesel, Used,1968,7
12793861,2018 Ford Everest Trend (rwd 7 Seat) UA II MY19,45490,Ford,Everest,2018,99888,Automatic,Diesel, Used,1996,7
12793862,2019 BMW X3 Xdrive30D M-Sport G01,74990,BMW,X3,2019,32000,Automatic,Diesel, Used,2993,5
12793868,2014 Holden Commodore SS-V VF,43888,Holden,Commodore,2014,92135,Automatic,Premium Unleaded Petrol, Used,5967,5
12793883,2022 Toyota Corolla ZR Hybrid ZWE211R,52888,Toyota,Corolla,2022,3562,Automatic,Unleaded Petrol/Electric, Used,1798,5
12793887,2022 Toyota RAV4 GX (2WD) Hybrid Axah52R,59888,Toyota,RAV4,2022,50,Automatic,Unleaded Petrol/Electric, Used,2487,5
12793888,2008 Toyota Landcruiser GXL (4X4) VDJ79R,50000,Toyota,Landcruiser,2008,30000,Manual,Diesel, Used,4461,2
12793898,2016 Mercedes-Benz Vito 116 Bluetec LWB 447,32500,Mercedes-Benz,Vito,2016,145032,Automatic,Diesel, Used,2143,2
12793917,1999 Toyota Camry CSI SXV20R,3250,Toyota,Camry,1999,266665,Automatic,Unleaded Petrol, Used,2164,5
12793918,2019 Ford Ranger XLS 3.2 (4X4) PX Mkiii MY19,52888,Ford,Ranger,2019,50000,Automatic,Diesel, Used,3198,5
12793934,2018 Toyota C-HR Koba (2WD) NGX10R Update,30888,Toyota,C-HR,2018,79436,Automatic,Premium Unleaded Petrol, Used,1197,5
12793942,2015 Volkswagen Golf Alltrack 132 TSI AU MY16,18980,Volkswagen,Golf,2015,170185,Automatic,Premium Unleaded Petrol, Used,1798,5
12793944,2022 Suzuki Ignis GLX MF Series II,25490,Suzuki,Ignis,2022,15,Automatic,Premium Unleaded Petrol, New In Stock,1242,4
12793951,2010 Jeep Patriot Sport MK MY09,9990,Jeep,Patriot,2010,122252,Manual,Unleaded Petrol, Used,2359,5
12793953,2018 Ford Everest Trend (rwd 7 Seat) UA II MY19,47850,Ford,Everest,2018,40341,Automatic,Diesel, Used,1996,7
12793954,2009 Hyundai I30 SLX FD MY09,9980,Hyundai,I30,2009,135559,Manual,Unleaded Petrol, Used,1975,5
12793956,2012 Holden Barina Classic TK MY11,6999,Holden,Barina,2012,174088,Manual,Unleaded Petrol, Used,1598,5
12793957,2015 Mercedes-Benz A180 BE 176 MY15,28888,Mercedes-Benz,A180,2015,59134,Automatic,Premium Unleaded Petrol, Used,1595,5
12793963,2018 Hyundai Tucson Active (fwd) TL2 MY18,18450,Hyundai,Tucson,2018,251455,Automatic,Unleaded Petrol, Used,1999,5
12793971,2013 Audi A1 Sportback 1.4 Tfsi Attraction 8X MY12,16500,Audi,A1,2013,54134,Automatic,Premium Unleaded Petrol, Used,1390,5
12793987,2013 Mitsubishi Outlander ES (4X4) ZJ,16860,Mitsubishi,Outlander,2013,13296,Automatic,Unleaded Petrol, Used,2360,5
12794000,2015 Mazda CX-5 Akera (4X4) MY13 Upgrade,29888,Mazda,CX-5,2015,107453,Automatic,Unleaded Petrol, Used,2488,5
12794017,2022 Volvo XC40 Plus B4 Mhev 536 MY23,65987,Volvo,XC40,2022,1043,Automatic,Premium Unleaded Petrol, Demo,1969,5
12794027,2021 BMW X3 Xdrive30I M Sport G01,79990,BMW,X3,2021,10598,Automatic,Unleaded Petrol, Used,1998,5
12794029,2019 Mini 3D Hatch Cooper S F56 MY19,44790,Mini,3D Hatch,2019,38129,Automatic,Premium Unleaded Petrol, Used,1998,4
12794041,2018 Mazda CX-5 GT (4X4) MY17.5 (KF Series 2),38990,Mazda,CX-5,2018,55928,Automatic,Unleaded Petrol, Used,2488,5
12794042,2015 Nissan Pathfinder ST-L (4X2) R52,26990,Nissan,Pathfinder,2015,116506,Automatic,Premium Unleaded Petrol, Used,3498,7
12794047,2014 Ford Ecosport Trend BK,13986,Ford,Ecosport,2014,119098,Automatic,Premium Unleaded Petrol, Used,1498,5
12794050,2017 Renault Megane ZEN KFB,19853,Renault,Megane,2017,36391,Automatic,Premium Unleaded Petrol, Used,1198,5
12794051,2007 Jeep Cherokee Limited (4X4) KJ MY05 Upgrade II,9990,Jeep,Cherokee,2007,162448,Automatic,Diesel, Used,2776,5
12794062,2017 Kia Sportage SI Premium (fwd) QL MY17,27990,Kia,Sportage,2017,72009,Automatic,Unleaded Petrol, Used,1999,5
12794068,2019 Mazda CX-9 Azami (fwd) MY19,50890,Mazda,CX-9,2019,70451,Automatic,Unleaded Petrol, Used,2488,7
12794090,2016 Toyota Landcruiser Sahara (4X4) VDJ200R MY16,112880,Toyota,Landcruiser,2016,99876,Automatic,Diesel, Used,4461,7
12794093,2019 Kia Carnival S YP PE MY20,40990,Kia,Carnival,2019,59169,Automatic,Unleaded Petrol, Used,3342,8
12794097,2017 Mazda CX-9 GT (awd) MY18,40990,Mazda,CX-9,2017,118735,Automatic,Unleaded Petrol, Used,2488,7
12794103,2013 Mazda 6 GT 6C,16990,Mazda,6,2013,164375,Automatic,Diesel, Used,2191,5
12794114,2013 Mercedes-Benz GL350 Blue TEC X166,53900,Mercedes-Benz,GL350,2013,52895,Automatic,Diesel, Used,2987,7
12794115,2018 Jeep Compass Trailhawk (4X4 Low) M6 MY18,37988,Jeep,Compass,2018,33800,Automatic,Diesel, Used,1956,5
12794117,2011 Holden Commodore SV6 VE II,11500,Holden,Commodore,2011,240000,Automatic,Unleaded Petrol, Used,3565,5
12794120,2017 Toyota Yaris Ascent NCP130R MY17,21990,Toyota,Yaris,2017,33351,Automatic,Unleaded Petrol, Used,1299,5
12794121,2014 Nissan Navara ST (4X4) D40 MY12 Upgrade,24990,Nissan,Navara,2014,184484,Automatic,Diesel, Used,2488,5
12794122,2018 Toyota Landcruiser Prado GXL (4X4) GDJ150R MY17,61990,Toyota,Landcruiser Prado,2018,88494,Automatic,Diesel, Used,2755,7
12794126,2013 Holden Colorado LTZ (4X4) RG,28990,Holden,Colorado,2013,202700,Automatic,Diesel, Used,2776,5
12794129,2018 Ford Ranger Raptor 2.0 (4X4) PX Mkiii MY19,64850,Ford,Ranger,2018,60589,Automatic,Diesel, Used,1996,5
12794154,2021 Mercedes-Benz C63 S C205 MY21.5,179777,Mercedes-Benz,C63,2021,2558,Automatic,Premium Unleaded Petrol, Used,3982,4
12794159,2021 Ford Mustang GT 5.0 V8 FN MY21.5,75990,Ford,Mustang,2021,16901,Manual,Premium Unleaded Petrol, Used,4950,4
12794163,2017 Volvo XC60 T5 Luxury DZ MY17,28333,Volvo,XC60,2017,144185,Automatic,Premium Unleaded Petrol, Used,1968,5
12794167,2021 BMW M8 Competition Gran Coupe F93,314988,BMW,M8,2021,2621,Automatic,Premium Unleaded Petrol, Used,4395,4
12794180,2020 Kia Cerato S BD MY20,25980,Kia,Cerato,2020,31208,Automatic,Unleaded Petrol, Used,1999,5
12794182,2011 Great Wall V200 (4X2) K2,10490,Great Wall,V200,2011,160116,Manual,Diesel, Used,1996,5
12794197,2019 Toyota Camry Ascent (hybrid) Axvh71R,41970,Toyota,Camry,2019,35418,Automatic,Premium Unleaded/Electric, Used,2494,5
12794198,2017 Holden Colorado LS (4X2) RG MY17,33470,Holden,Colorado,2017,151074,Automatic,Diesel, Used,2776,5
12794221,2006 Toyota Hiace LWB TRH201R,16990,Toyota,Hiace,2006,254275,Automatic,Unleaded Petrol, Used,2694,3
12794222,2008 Toyota Kluger Grande (4X4) GSU45R,18990,Toyota,Kluger,2008,133352,Automatic,Unleaded Petrol, Used,3456,7
12794225,2017 Volkswagen Multivan Comfortline TDI340 T6 MY17.5,46990,Volkswagen,Multivan,2017,115214,Automatic,Diesel, Used,1968,7
12794232,1998 Holden Jackaroo LWB (4X4) U8,4990,Holden,Jackaroo,1998,334514,Manual,Unleaded Petrol, Used,3494,7
12794234,2018 Toyota Landcruiser GXL (4X4) VDJ76R,89999,Toyota,Landcruiser,2018,52770,Manual,Diesel, Used,4461,7
12794239,2013 Audi A3 Sportback 1.8 Tfsi Ambition 8V,19950,Audi,A3,2013,92000,Automatic,Premium Unleaded Petrol, Used,1798,5
12794260,2017 Land Rover Discovery SD4 SE MY17,69990,Land Rover,Discovery,2017,55461,Automatic,Diesel, Used,1999,5
12794266,2019 Volkswagen Golf R AU MY19,51950,Volkswagen,Golf,2019,45352,Automatic,Premium Unleaded Petrol, Used,1984,5
12794293,2021 Toyota Hilux Workmate TGN121R Facelift,31413,Toyota,Hilux,2021,49366,Automatic,Unleaded Petrol, Used,2694,2
12794297,2008 Volkswagen Tiguan 125 TSI 5NC MY09,9413,Volkswagen,Tiguan,2008,165287,Manual,Premium Unleaded Petrol, Used,1984,5
12794301,2016 Land Rover Discovery 4 3.0 TDV6 MY16,44913,Land Rover,Discovery 4,2016,146094,Automatic,Diesel, Used,2993,5
12794322,2016 Audi Q5 2.0 Tfsi Quattro 8R MY16,33900,Audi,Q5,2016,107200,Automatic,Premium Unleaded Petrol, Used,1984,5
12794335,2022 Skoda Kamiq Style 85TSI NW MY23,36990,Skoda,Kamiq,2022,587,Automatic,Premium Unleaded Petrol, Demo,999,5
12794350,2010 Holden Commodore SV6 VE MY10,14990,Holden,Commodore,2010,153814,Automatic,Unleaded Petrol, Used,3565,5
12794354,2013 BMW X1 Sdrive 20I E84 MY14,19990,BMW,X1,2013,77176,Automatic,Premium Unleaded Petrol, Used,1997,5
12794355,2008 Toyota Hilux Workmate TGN16R 07 Upgrade,15500,Toyota,Hilux,2008,93000,Manual,Unleaded Petrol, Used,2694,3
12794361,2015 Isuzu MU-X LS-M (4X4) UC,39986,Isuzu,MU-X,2015,120833,Automatic,Diesel, Used,2999,7
12794362,2020 Subaru BRZ TS MY20,44990,Subaru,BRZ,2020,13247,Automatic,Premium Unleaded Petrol, Used,1998,4
12794421,2003 Mercedes-Benz SL55 AMG R230,86950,Mercedes-Benz,SL55,2003,114050,Automatic,Unleaded Petrol, Used,5439,2
12794427,2021 Toyota Yaris Cross GX Mxpb10R,36990,Toyota,Yaris Cross,2021,7000,Automatic,Unleaded Petrol, Used,1490,5
12794430,2019 Toyota Landcruiser Prado Kakadu (4X4) GDJ150R,85530,Toyota,Landcruiser Prado,2019,37600,Automatic,Diesel, Used,2755,7
12794434,1993 Holden Commodore SS Vpii,48999,Holden,Commodore,1993,138534,Automatic,Unleaded Petrol, Used,4987,5
12794435,2012 Mercedes-Benz C250 Avantgarde BE W204 MY12,24999,Mercedes-Benz,C250,2012,133874,Automatic,Premium Unleaded Petrol, Used,1796,5
12794438,2011 Volkswagen Golf 103 TDI Comfortline 1K MY12,5499,Volkswagen,Golf,2011,315000,Automatic,Diesel, Used,1968,5
12794457,2016 Lexus RX450H Sports Luxury Hybrid GYL25R,74888,Lexus,RX450H,2016,71006,Automatic,Premium Unleaded/Electric, Used,3456,5
12794458,2018 Mercedes-Benz GLC250 D 253 MY18,66388,Mercedes-Benz,GLC250,2018,80370,Automatic,Diesel, Used,2143,5
12794478,2021 Mercedes-Benz C63 S C205 MY21,189990,Mercedes-Benz,C63,2021,3743,Automatic,Premium Unleaded Petrol, Used,3982,4
12794482,2017 Holden Colorado LS (4X2) RG MY18,23950,Holden,Colorado,2017,125430,Automatic,Diesel, Used,2776,2
12794485,2019 Nissan X-Trail TI (4WD) (5YR) T32 Series 2,43990,Nissan,X-Trail,2019,18691,Automatic,Unleaded Petrol, Used,2488,5
12794486,2017 Kia Cerato Sport YD MY18,21990,Kia,Cerato,2017,22018,Automatic,Unleaded Petrol, Used,1999,5
12794488,2021 Toyota Kluger Grande Hybrid AWD Axuh78R,82990,Toyota,Kluger,2021,25394,Automatic,Premium Unleaded/Electric, Used,2487,7
12794489,2018 Subaru Outback 2.0D MY18,33990,Subaru,Outback,2018,110988,Automatic,Diesel, Used,1998,5
12794509,2015 Ford Everest Ambiente UA,35977,Ford,Everest,2015,190539,Automatic,Diesel, Used,3198,7
12794510,2013 Holden Commodore SV6 (lpg) VF,26977,Holden,Commodore,2013,137021,Automatic,Liquid Petroleum Gas, Used,3565,5
12794526,2018 Mazda 3 SP25 GT BN MY17,26888,Mazda,3,2018,89979,Automatic,Unleaded Petrol, Used,2488,5
12794527,2017 Mazda CX-5 GT (4X4) MY17.5 (KF Series 2),35990,Mazda,CX-5,2017,74222,Automatic,Unleaded Petrol, Used,2488,5
12794535,2021 BMW 2 M240I Xdrive G42,91990,BMW,2,2021,8422,Automatic,Premium Unleaded Petrol, Used,2998,4
12794536,2018 Toyota Kluger GXL (4X4) GSU55R,53990,Toyota,Kluger,2018,28767,Automatic,Unleaded Petrol, Used,3456,7
12794555,2020 Mercedes-Benz GLB 250 4Matic X247 MY21,74850,Mercedes-Benz,GLB,2020,21130,Automatic,Premium Unleaded Petrol, Used,1991,7
12794569,2003 Nissan Pulsar ST N16 MY03,4750,Nissan,Pulsar,2003,193500,Automatic,Unleaded Petrol, Used,1769,5
12794582,2013 Ford Falcon XR6 FG MK2,18990,Ford,Falcon,2013,188318,Automatic,Unleaded Petrol, Used,3984,5
12794583,2014 Maserati Ghibli S M157,64800,Maserati,Ghibli,2014,48458,Automatic,Premium Unleaded Petrol, Used,2979,5
12794613,2017 Mazda 3 Touring BN MY17,30450,Mazda,3,2017,29606,Automatic,Unleaded Petrol, Used,1998,5
12794645,2018 Mazda BT-50 XT (4X2) MY17 Update,35090,Mazda,BT-50,2018,67472,Automatic,Diesel, Used,3196,5
12794646,2018 Audi Q2 2.0 Tfsi Quattro Sport GA MY18,40790,Audi,Q2,2018,71908,Automatic,Premium Unleaded Petrol, Used,1984,5
12794647,2017 Jeep Grand Cherokee Laredo (4X4) WK MY17,35890,Jeep,Grand Cherokee,2017,144825,Automatic,Diesel, Used,2987,5
12794648,2015 Volkswagen Golf 110 TSI Highline AU MY16,21190,Volkswagen,Golf,2015,100226,Automatic,Premium Unleaded Petrol, Used,1395,5
12794650,2017 Mitsubishi Lancer Black Edition (es) CF MY17,21990,Mitsubishi,Lancer,2017,74000,Automatic,Unleaded Petrol, Used,1998,5
12794672,2015 Hyundai Tucson Elite (fwd) TLE,28990,Hyundai,Tucson,2015,61240,Automatic,Unleaded Petrol, Used,1999,5
12794677,2011 Toyota Hiace LWB KDH201R MY11 Upgrade,22800,Toyota,Hiace,2011,256000,Automatic,Diesel, Used,2982,3
12794686,2019 Ford Ranger Raptor 2.0 (4X4) PX Mkiii MY19.75,69990,Ford,Ranger,2019,61337,Automatic,Diesel, Used,1996,5
12794689,2018 Jaguar E-Pace D240 HSE AWD (177KW) X540 MY18,52000,Jaguar,E-Pace,2018,39000,Automatic,Diesel, Used,1999,5
12794693,2006 Hyundai Santa Fe SLX (4X4) CM MY07,5800,Hyundai,Santa Fe,2006,265337,Manual,Unleaded Petrol, Used,2656,5
12794711,2014 Holden UTE SV6 VF,26998,Holden,UTE,2014,146850,Automatic,Unleaded Petrol, Used,3565,2
12794725,2016 Volkswagen Polo 66 TSI Trendline 6R MY16,15992,Volkswagen,Polo,2016,68070,Automatic,Premium Unleaded Petrol, Used,1197,5
12794726,2016 Holden Cruze Equipe JH MY16,15966,Holden,Cruze,2016,30617,Automatic,Unleaded Petrol, Used,1796,5
12794731,2019 Hyundai Kona GO (fwd) OS.2 MY19,22990,Hyundai,Kona,2019,123745,Automatic,Unleaded Petrol, Used,1999,5
12794734,2017 Hyundai Tucson Highlander (awd) TLE2 MY18,33987,Hyundai,Tucson,2017,80645,Automatic,Unleaded Petrol, Used,1591,5
12794759,2014 Holden Captiva 7 LTZ (4X4) CG MY14,12500,Holden,Captiva,2014,128000,Automatic,Diesel, Used,2231,7
12794766,2007 Ford Territory Ghia Turbo (4X4) SY,12995,Ford,Territory,2007,217563,Automatic,Unleaded Petrol, Used,3984,5
12794774,2016 Mazda BT-50 GT (4X4) MY16,32800,Mazda,BT-50,2016,186133,Automatic,Diesel, Used,3196,5
12794777,2014 Honda CR-V VTI (4X2) Navi 30 MY15,23995,Honda,CR-V,2014,90869,Automatic,Unleaded Petrol, Used,1997,5
12794778,2015 Nissan X-Trail ST-L (fwd) T32,27990,Nissan,X-Trail,2015,59963,Automatic,Unleaded Petrol, Used,2488,5
12794783,2012 Volkswagen Scirocco R 1S,25990,Volkswagen,Scirocco,2012,108607,Automatic,Premium Unleaded Petrol, Used,1984,4
12794786,2022 Isuzu D-MAX X-Terrain (4X4) RG MY22,74990,Isuzu,D-MAX,2022,21,Automatic,Diesel, Used,2999,5
12794799,2018 Nissan Qashqai ST J11 MY18,26999,Nissan,Qashqai,2018,86778,Automatic,Unleaded Petrol, Used,1997,5
12794838,2017 Toyota Yaris Ascent NCP130R MY17,22990,Toyota,Yaris,2017,8581,Automatic,Unleaded Petrol, Used,1299,5
12794852,2018 Holden Astra R BK MY18,21990,Holden,Astra,2018,17499,Automatic,Premium Unleaded Petrol, Used,1399,5
12794853,2020 Subaru WRX STI (awd) MY20,68888,Subaru,WRX,2020,20923,Manual,Premium Unleaded Petrol, Used,2457,5
12794860,2020 Ford Ranger Wildtrak 2.0 (4X4) PX Mkiii MY20.25,68888,Ford,Ranger,2020,50134,Automatic,Diesel, Used,1996,5
12794863,2013 Ford Falcon XR6 FG MK2,20000,Ford,Falcon,2013,122065,Automatic,Unleaded Petrol, Used,3984,5
12794886,2013 Volkswagen Amarok TDI420 Ultimate (4X4) 2H MY13,18950,Volkswagen,Amarok,2013,256449,Automatic,Diesel, Used,1968,5
12794887,2018 Land Rover Discovery TD6 HSE Luxury MY18,79950,Land Rover,Discovery,2018,53312,Automatic,Diesel, Used,2993,5
